sample	ID	Region	Identity	Product	Organism
LS-65	NODE_13_length_364673_cov_31.7	BGC0002414: 0-23232	0.48764407996478076	['NRP']	Dickeya chrysanthemi
LS-65	NODE_13_length_364673_cov_31.7	BGC0002295: 0-9315	0.4549327953351728	['NRP', 'Saccharide']	Streptomyces hygroscopicus
LS-65	NODE_13_length_364673_cov_31.7	BGC0000416: 0-15337	0.45072380238304427	['NRP']	Xenorhabdus nematophila ATCC 19061
LS-65	NODE_13_length_364673_cov_31.7	BGC0000131: 0-6280	0.4325428189463254	['Polyketide']	Streptomyces sp. UC 11065
LS-65	NODE_17_length_335277_cov_32.5	BGC0000551: 0-6728	0.43097317008931685	['RiPP']	Streptomyces coelicolor A3(2)
LS-65	NODE_17_length_335277_cov_32.5	BGC0000513: 0-6203	0.4257889783866138	['RiPP']	Saccharopolyspora erythraea NRRL 2338
LS-65	NODE_17_length_335277_cov_32.5	BGC0000496: 0-7345	0.4253846627454299	['RiPP']	Streptomyces griseus subsp. griseus NBRC 13350
LS-65	NODE_17_length_335277_cov_32.5	BGC0001168: 0-4582	0.42211979182415743	['NRP']	Streptomyces lividans 1326
LS-65	NODE_17_length_335277_cov_32.5	BGC0000501: 0-7208	0.41963412277761947	['RiPP']	Catenulispora acidiphila DSM 44928
LS-65	NODE_17_length_335277_cov_32.5	BGC0000519: 0-6400	0.42477663903485396	['RiPP']	Actinomadura namibiensis
LS-65	NODE_17_length_335277_cov_32.5	BGC0002701: 0-9977	0.44546715047810737	['RiPP']	Paenibacillus thiaminolyticus
LS-65	NODE_17_length_335277_cov_32.5	BGC0000783: 0-13186	0.40977702529955856	['Saccharide']	Xanthomonas oryzae pv. oryzae
LS-65	NODE_17_length_335277_cov_32.5	BGC0002164: 0-8322	0.4360339095255409	['NRP']	Epichloe festucae
LS-65	NODE_17_length_335277_cov_32.5	BGC0002602: 406-14432	0.43448907485981697	['Alkaloid']	Aspergillus flavus
LS-65	NODE_17_length_335277_cov_32.5	BGC0001516: 0-14978	0.43136666092021825	['NRP']	Aspergillus flavus NRRL3357
LS-65	NODE_17_length_335277_cov_32.5	BGC0001699: 0-30427	0.45205298792470316	['NRP']	Aspergillus nidulans FGSC A4
LS-65	NODE_17_length_335277_cov_32.5	BGC0002166: 0-8397	0.4281979372493362	['NRP']	Metarhizium rileyi
LS-65	NODE_17_length_335277_cov_32.5	BGC0002390: 227-643106	0.49266192871740144	['Terpene']	Zea mays
LS-65	NODE_17_length_335277_cov_32.5	BGC0002660: 0-23622	0.42211979182415743	['NRP']	Chitinophaga eiseniae
LS-65	NODE_17_length_335277_cov_32.5	BGC0002135: 0-11508	0.4413611929374029	['NRP']	Xenorhabdus bovienii SS-2004
LS-65	NODE_17_length_335277_cov_32.5	BGC0000410: 162-16011	0.444725481882478	['NRP']	Pseudomonas fluorescens
LS-65	NODE_17_length_335277_cov_32.5	BGC0001833: 14964-30015	0.43947227253786675	['NRP']	Burkholderia gladioli
LS-65	NODE_17_length_335277_cov_32.5	BGC0001758: 0-22977	0.436802399719611	['NRP']	Paraburkholderia rhizoxinica HKI 454
LS-65	NODE_17_length_335277_cov_32.5	BGC0001844: 234-20663	0.436802399719611	['NRP']	Paraburkholderia rhizoxinica HKI 454
LS-65	NODE_17_length_335277_cov_32.5	BGC0001132: 0-12417	0.436802399719611	['NRP']	Xenorhabdus nematophila ATCC 19061
LS-65	NODE_17_length_335277_cov_32.5	BGC0001135: 0-16848	0.4364184770780596	['NRP']	Xenorhabdus budapestensis
LS-65	NODE_17_length_335277_cov_32.5	BGC0001131: 0-29471	0.43487627984853067	['NRP']	Xenorhabdus miraniensis
LS-65	NODE_17_length_335277_cov_32.5	BGC0002286: 0-16374	0.43410119582301154	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-65	NODE_17_length_335277_cov_32.5	BGC0001517: 8989-24405	0.41283595373477605	['NRP']	Aspergillus terreus NIH2624
LS-65	NODE_17_length_335277_cov_32.5	BGC0001641: 0-49104	0.4325428189463254	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-65	NODE_17_length_335277_cov_32.5	BGC0002518: 0-10561	0.4325428189463254	['NRP']	Pseudomonas sp. SZ57
LS-65	NODE_17_length_335277_cov_32.5	BGC0000308: 0-7851	0.44877945889681464	['NRP']	Staphylococcus aureus subsp. aureus str. JKD6008
LS-65	NODE_17_length_335277_cov_32.5	BGC0001128: 35-15686	0.4305789495624038	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
LS-65	NODE_17_length_335277_cov_32.5	BGC0001343: 61-19132	0.41109470080387256	['Polyketide']	Stigmatella aurantiaca Sg a15
LS-65	NODE_17_length_335277_cov_32.5	BGC0000449: 0-58360	0.4325428189463254	['NRP']	Paenibacillus terrae
LS-65	NODE_17_length_335277_cov_32.5	BGC0001627: 0-10806	0.4233505531312202	['NRP']	Mycobacterium tuberculosis H37Rv
LS-65	NODE_17_length_335277_cov_32.5	BGC0001444: 3281-14045	0.420881053711368	['Other (shikimate derived)']	Streptomyces sp. NTK 937
LS-65	NODE_17_length_335277_cov_32.5	BGC0000307: 505-35485	0.42129486592992904	['NRP']	Aureobasidium pullulans
LS-65	NODE_17_length_335277_cov_32.5	BGC0000313: 0-33475	0.42005069033571446	['NRP']	Beauveria bassiana
LS-65	NODE_17_length_335277_cov_32.5	BGC0001240: 0-28516	0.42005069033571446	['NRP']	Metarhizium robertsii
LS-65	NODE_17_length_335277_cov_32.5	BGC0001873: 0-8606	0.41963412277761947	['NRP']	Xenorhabdus szentirmaii DSM 16338
LS-65	NODE_17_length_335277_cov_32.5	BGC0002437: 0-10596	0.41626720554579544	['NRP']	Thermoactinomyces sp. AS95
LS-65	NODE_17_length_335277_cov_32.5	BGC0002694: 0-16770	0.44211270367206834	['Other']	Phaeobacter inhibens 2.10
LS-65	NODE_17_length_335277_cov_32.5	BGC0000887: 1816-30991	0.4261924757145468	['Alkaloid']	Dolichospermum circinale AWQC131C
LS-65	NODE_17_length_335277_cov_32.5	BGC0002075: 0-3894	0.4149882772311155	['NRP', 'Alkaloid']	Pseudomonas fluorescens
LS-65	NODE_17_length_335277_cov_32.5	BGC0001825: 0-14850	0.41455991536812	['NRP']	Xenorhabdus nematophila AN6/1
LS-65	NODE_17_length_335277_cov_32.5	BGC0002276: 0-3813	0.4273981294606293	['NRP']	Aspergillus nidulans FGSC A4
LS-65	NODE_17_length_335277_cov_32.5	BGC0001250: 0-14073	0.41021738890123133	['NRP']	Epichloe festucae
LS-65	NODE_17_length_335277_cov_32.5	BGC0001251: 1268-15341	0.41021738890123133	['NRP']	Epichloe festucae
LS-65	NODE_17_length_335277_cov_32.5	BGC0000426: 0-11658	0.43097317008931685	['NRP']	Paenibacillus larvae
LS-65	NODE_17_length_335277_cov_32.5	BGC0000231: 189-5010	0.4305789495624038	['Polyketide']	Streptomyces griseus
LS-65	NODE_17_length_335277_cov_32.5	BGC0001599: 0-9373	0.4233505531312202	['NRP']	Burkholderia cenocepacia H111
LS-65	NODE_17_length_335277_cov_32.5	BGC0002002: 0-14395	0.4273981294606293	['NRP']	Serratia fonticola
LS-65	NODE_17_length_335277_cov_32.5	BGC0000871: 0-8807	0.4289946405296747	['Other (Nucleoside)']	Myxococcus xanthus DK 1622
LS-65	NODE_22_length_290107_cov_32.6	BGC0002260: 942-16838	0.4577865645850389	['Terpene']	Annulohypoxylon truncatum
LS-65	NODE_22_length_290107_cov_32.6	BGC0002699: 0-12569	0.4413611929374029	['RiPP']	Nostoc punctiforme PCC 73102
LS-65	NODE_22_length_290107_cov_32.6	BGC0000588: 2439-12338	0.44022960565508285	['RiPP']	Escherichia coli
LS-65	NODE_22_length_290107_cov_32.6	BGC0001555: 1-4060	0.44022960565508285	['RiPP']	Escherichia coli chi7122
LS-65	NODE_22_length_290107_cov_32.6	BGC0001407: 0-10802	0.4383317541925318	['RiPP']	Bacillus cereus SJ1
LS-65	NODE_22_length_290107_cov_32.6	BGC0000623: 115-2792	0.4364184770780596	['RiPP']	Lactobacillus plantarum
LS-65	NODE_22_length_290107_cov_32.6	BGC0000586: 254-13092	0.4360339095255409	['RiPP']	Klebsiella pneumoniae RYC492
LS-65	NODE_22_length_290107_cov_32.6	BGC0000554: 0-6546	0.4360339095255409	['RiPP']	Streptomyces filamentosus NRRL 15998
LS-65	NODE_22_length_290107_cov_32.6	BGC0002701: 0-9977	0.43448907485981697	['RiPP']	Paenibacillus thiaminolyticus
LS-65	NODE_22_length_290107_cov_32.6	BGC0000590: 89-5230	0.43371263676379795	['RiPP']	Escherichia coli
LS-65	NODE_22_length_290107_cov_32.6	BGC0000587: 1762-13637	0.43371263676379795	['RiPP']	Escherichia coli
LS-65	NODE_22_length_290107_cov_32.6	BGC0000589: 0-8421	0.43371263676379795	['RiPP']	Escherichia coli Nissle 1917
LS-65	NODE_22_length_290107_cov_32.6	BGC0001638: 626-5883	0.4325428189463254	['RiPP']	Klebsiella pneumoniae subsp. ozaenae
LS-65	NODE_22_length_290107_cov_32.6	BGC0002630: 0-4291	0.43097317008931685	['RiPP']	Lysobacter antibioticus
LS-65	NODE_22_length_290107_cov_32.6	BGC0002005: 0-6198	0.4305789495624038	['RiPP']	Xanthomonas oryzae pv. oryzae
LS-65	NODE_22_length_290107_cov_32.6	BGC0001210: 0-9235	0.4257889783866138	['RiPP']	Bacillus pseudomycoides DSM 12442
LS-65	NODE_22_length_290107_cov_32.6	BGC0002322: 0-4106	0.4233505531312202	['Other']	Citrobacter pasteurii
LS-65	NODE_22_length_290107_cov_32.6	BGC0001996: 8-46512	0.420881053711368	['Other']	Aspergillus oryzae RIB40
LS-65	NODE_22_length_290107_cov_32.6	BGC0000584: 0-3682	0.44022960565508285	['RiPP']	Escherichia coli
LS-65	NODE_22_length_290107_cov_32.6	BGC0002195: 156-5932	0.43410119582301154	['Other']	Aspergillus oryzae RIB40
LS-65	NODE_22_length_290107_cov_32.6	BGC0000555: 0-11750	0.4364184770780596	['RiPP']	Staphylococcus aureus
LS-65	NODE_22_length_290107_cov_32.6	BGC0002663: 0-16274	0.4241667329454437	['RiPP']	Bacillus amyloliquefaciens UMAF6639
LS-65	NODE_22_length_290107_cov_32.6	BGC0000520: 1-9481	0.45349627535805154	['RiPP']	Lactococcus lactis
LS-65	NODE_22_length_290107_cov_32.6	BGC0002568: 0-11038	0.41455991536812	['Other']	Streptomyces scabiei 87.22
LS-65	NODE_22_length_290107_cov_32.6	BGC0002110: 0-11040	0.4265951619267079	['RiPP']	Streptomyces rimosus subsp. rimosus WC-3908
LS-65	NODE_22_length_290107_cov_32.6	BGC0000497: 228-10998	0.4257889783866138	['RiPP']	Streptococcus ratti
LS-65	NODE_22_length_290107_cov_32.6	BGC0001311: 105-15400	0.4406073844828075	['RiPP']	Ruminococcus flavefaciens FD-1
LS-65	NODE_22_length_290107_cov_32.6	BGC0002031: 3-5918	0.4616716464244642	['Alkaloid']	Kitasatospora setae KM-6054
LS-65	NODE_22_length_290107_cov_32.6	BGC0000552: 1388-11054	0.42978829354292214	['RiPP']	Streptococcus mutans
LS-65	NODE_22_length_290107_cov_32.6	BGC0000517: 0-9116	0.4524144586629455	['RiPP']	Bacillus halodurans C-125
LS-65	NODE_22_length_290107_cov_32.6	BGC0001391: 0-10393	0.416691493321005	['RiPP']	Bacillus thuringiensis serovar rongseni
LS-65	NODE_22_length_290107_cov_32.6	BGC0000560: 1037-9106	0.41455991536812	['RiPP']	Bacillus subtilis
LS-65	NODE_22_length_290107_cov_32.6	BGC0000543: 87-7506	0.41283595373477605	['RiPP']	Staphylococcus epidermidis
LS-65	NODE_22_length_290107_cov_32.6	BGC0000509: 4195-15261	0.4364184770780596	['RiPP']	Staphylococcus epidermidis
LS-65	NODE_22_length_290107_cov_32.6	BGC0001699: 0-30427	0.4620227547592456	['NRP']	Aspergillus nidulans FGSC A4
LS-65	NODE_22_length_290107_cov_32.6	BGC0002667: 257-29024	0.41021738890123133	['RiPP']	Clostridium estertheticum
LS-65	NODE_22_length_290107_cov_32.6	BGC0002197: 1638-28433	0.46132020344314073	['Polyketide', 'NRP']	Penicillium crustosum
LS-65	NODE_22_length_290107_cov_32.6	BGC0002710: 0-33332	0.45421536491367837	['NRP']	Metarhizium robertsii ARSEF 23
LS-65	NODE_22_length_290107_cov_32.6	BGC0002115: 0-14439	0.42005069033571446	['RiPP']	Streptomyces albidoflavus J1074
LS-65	NODE_22_length_290107_cov_32.6	BGC0001606: 0-22544	0.44987478411259774	['Polyketide']	Fusarium fujikuroi IMI 58289
LS-65	NODE_22_length_290107_cov_32.6	BGC0000410: 162-16011	0.42819793724933625	['NRP']	Pseudomonas fluorescens
LS-65	NODE_22_length_290107_cov_32.6	BGC0000571: 0-4574	0.4379503548003344	['RiPP']	Paraburkholderia rhizoxinica HKI 454
LS-65	NODE_22_length_290107_cov_32.6	BGC0002325: 814-4534	0.43448907485981697	['RiPP']	Mycetohabitans rhizoxinica HKI 454
LS-65	NODE_22_length_290107_cov_32.6	BGC0001229: 0-8631	0.43410119582301154	['RiPP']	Streptomyces bingchenggensis BCW-1
LS-65	NODE_22_length_290107_cov_32.6	BGC0002303: 0-16067	0.43410119582301154	['RiPP']	Streptomyces pristinaespiralis
LS-65	NODE_22_length_290107_cov_32.6	BGC0002312: 3-4377	0.4333233916573239	['RiPP']	Burkholderia ubonensis
LS-65	NODE_22_length_290107_cov_32.6	BGC0001843: 1025-58556	0.4379503548003344	['NRP']	Paenibacillus sp. M-152
LS-65	NODE_22_length_290107_cov_32.6	BGC0000502: 0-15725	0.4321514790331078	['RiPP']	Bacillus cereus
LS-65	NODE_22_length_290107_cov_32.6	BGC0001636: 2807-73774	0.43136666092021825	['NRP']	Curvularia clavata
LS-65	NODE_22_length_290107_cov_32.6	BGC0001494: 0-5185	0.43018399288437476	['RiPP']	Acinetobacter gyllenbergii CIP 110306
LS-65	NODE_26_length_273920_cov_33.5	BGC0000044: 0-21257	0.4896533956003617	['Polyketide']	Stigmatella aurantiaca DW4/3-1
LS-65	NODE_26_length_273920_cov_33.5	BGC0001659: 0-16557	0.4476798264873184	['Terpene']	Fusarium equiseti
LS-65	NODE_26_length_273920_cov_33.5	BGC0002219: 0-26397	0.4245735473936642	['Terpene']	Stereum hirsutum FP-91666 SS1
LS-65	NODE_26_length_273920_cov_33.5	BGC0001219: 0-23500	0.4966662221155251	['Polyketide']	Chaetomium globosum CBS 148.51
LS-65	NODE_26_length_273920_cov_33.5	BGC0000677: 120-4940	0.4137000565967187	['Terpene']	Streptomyces melanosporofaciens
LS-65	NODE_26_length_273920_cov_33.5	BGC0001264: 8442-40380	0.5046678867962227	['Polyketide']	Phoma betae
LS-65	NODE_26_length_273920_cov_33.5	BGC0000669: 0-34330	0.4329334544275063	['Terpene']	Arabidopsis thaliana
LS-65	NODE_26_length_273920_cov_33.5	BGC0002181: 1003-18265	0.4329334544275063	['Terpene']	Rhodocybe pseudopiperita
LS-65	NODE_26_length_273920_cov_33.5	BGC0000675: 0-4976	0.41626720554579544	['Terpene']	Streptomyces clavuligerus ATCC 27064
LS-65	NODE_26_length_273920_cov_33.5	BGC0001909: 2476-67696	0.48428694358842106	['Polyketide']	Strobilurus tenacellus
LS-65	NODE_26_length_273920_cov_33.5	BGC0001375: 649-10840	0.4436089950138749	['Terpene']	Penicillium simplicissimum
LS-65	NODE_26_length_273920_cov_33.5	BGC0001277: 621-57840	0.4836140748327623	['Terpene']	Fusarium graminearum
LS-65	NODE_26_length_273920_cov_33.5	BGC0002221: 391-40725	0.436802399719611	['Terpene']	Serpula lacrymans var. lacrymans S7.9
LS-65	NODE_26_length_273920_cov_33.5	BGC0000812: 502-25834	0.43487627984853067	['Alkaloid']	Shiraia sp. slf14
LS-65	NODE_26_length_273920_cov_33.5	BGC0000631: 1094-28776	0.4257889783866138	['Terpene']	Botrytis cinerea B05.10
LS-65	NODE_26_length_273920_cov_33.5	BGC0002173: 92-7542	0.42253092142030146	['Terpene', 'Saccharide']	Aspergillus fumigatus A1163
LS-65	NODE_26_length_273920_cov_33.5	BGC0001949: 0-8123	0.4192166202343247	['Other']	Pseudo-nitzschia multiseries
LS-65	NODE_26_length_273920_cov_33.5	BGC0002643: 0-9229	0.4192166202343247	['Alkaloid']	Aetokthonos hydrillicola Thurmond2011
LS-65	NODE_26_length_273920_cov_33.5	BGC0001278: 588-54488	0.481929522106065	['Terpene']	Fusarium sporotrichioides
LS-65	NODE_26_length_273920_cov_33.5	BGC0002445: 12358-34562	0.4257889783866138	['Terpene']	Armillaria gallica
LS-65	NODE_26_length_273920_cov_33.5	BGC0001578: 0-31150	0.49266192871740144	['Polyketide']	Talaromyces stipitatus ATCC 10500
LS-65	NODE_26_length_273920_cov_33.5	BGC0002483: 1330-45854	0.4879791992629544	['Polyketide']	Cladonia uncialis subsp. uncialis
LS-65	NODE_26_length_273920_cov_33.5	BGC0002257: 1039-20720	0.5	['Polyketide']	Xylaria schweinitzii
LS-65	NODE_26_length_273920_cov_33.5	BGC0001677: 0-23325	0.4896533956003617	['Polyketide']	Penicillium roqueforti
LS-65	NODE_26_length_273920_cov_33.5	BGC0002616: 0-23320	0.4896533956003617	['Polyketide']	Penicillium roqueforti
LS-65	NODE_26_length_273920_cov_33.5	BGC0001068: 0-35628	0.495665689825985	['Terpene', 'Polyketide']	unidentified unclassified sequences.
LS-65	NODE_26_length_273920_cov_33.5	BGC0002236: 673-11427	0.5177332839090638	['Polyketide']	Aspergillus oryzae RIB40
LS-65	NODE_26_length_273920_cov_33.5	BGC0002746: 848-37856	0.4305789495624038	['RiPP']	Dendrothele bispora CBS 962.96
LS-65	NODE_26_length_273920_cov_33.5	BGC0002155: 78-16511	0.529298102238922	['Polyketide']	Pyricularia oryzae 70-15
LS-65	NODE_26_length_273920_cov_33.5	BGC0001267: 3-35442	0.420881053711368	['Terpene']	Claviceps fusiformis
LS-65	NODE_26_length_273920_cov_33.5	BGC0001304: 0-15094	0.47753153535622817	['Polyketide']	Aspergillus flavus NRRL3357
LS-65	NODE_26_length_273920_cov_33.5	BGC0001257: 399-7066	0.5	['Polyketide']	Nodulisporium sp. ATCC74245
LS-65	NODE_26_length_273920_cov_33.5	BGC0001906: 35-64276	0.5	['Polyketide']	Daldinia eschscholzii IFB-TL01
LS-65	NODE_26_length_273920_cov_33.5	BGC0002154: 337-7126	0.5	['Polyketide']	Pyricularia oryzae 70-15
LS-65	NODE_26_length_273920_cov_33.5	BGC0000811: 0-22152	0.40889282963454704	['Alkaloid']	Aspergillus fumigatus Af293
LS-65	NODE_26_length_273920_cov_33.5	BGC0001595: 67-28084	0.4137000565967187	['Alkaloid']	Fischerella sp. SAG 46.79
LS-65	NODE_26_length_273920_cov_33.5	BGC0001284: 0-5292	0.49633274160593066	['Polyketide']	Parastagonospora nodorum SN15
LS-65	NODE_26_length_273920_cov_33.5	BGC0002507: 371-17726	0.49266192871740144	['Polyketide']	Chrysosporium merdarium
LS-65	NODE_26_length_273920_cov_33.5	BGC0002253: 0-33620	0.49232791890195154	['Polyketide']	Aspergillus sp. FM242
LS-65	NODE_26_length_273920_cov_33.5	BGC0000041: 0-14402	0.47361510256734823	['Polyketide']	Pseudomonas syringae
LS-65	NODE_26_length_273920_cov_33.5	BGC0002233: 556-31132	0.5103466043996383	['Polyketide']	Trichoderma virens Gv29-8
LS-65	NODE_26_length_273920_cov_33.5	BGC0000156: 500-13275	0.48428694358842106	['Polyketide']	Aspergillus niger
LS-65	NODE_26_length_273920_cov_33.5	BGC0000013: 0-7849	0.4829406732157783	['Polyketide']	Aspergillus nidulans FGSC A4
LS-65	NODE_26_length_273920_cov_33.5	BGC0002229: 510-22108	0.47956487562937294	['Polyketide']	Aspergillus aculeatus ATCC 16872
LS-65	NODE_26_length_273920_cov_33.5	BGC0001617: 0-46496	0.444725481882478	['Terpene']	Stereum hirsutum FP-91666 SS1
LS-65	NODE_26_length_273920_cov_33.5	BGC0001258: 43-7265	0.47753153535622817	['Polyketide']	Glarea lozoyensis
LS-65	NODE_26_length_273920_cov_33.5	BGC0000810: 263-263951	0.42253092142030146	['Alkaloid']	Zea mays
LS-65	NODE_26_length_273920_cov_33.5	BGC0002745: 541-30364	0.492995879638129	['Polyketide']	Penicillium polonicum
LS-65	NODE_26_length_273920_cov_33.5	BGC0002245: 219-11090	0.41326854053120765	['Terpene']	Bipolaris maydis C5
LS-65	NODE_26_length_273920_cov_33.5	BGC0000107: 144-6819	0.4672516207128401	['Polyketide']	Aspergillus nidulans FGSC A4
LS-65	NODE_32_length_256315_cov_31.8	BGC0002260: 942-16838	0.4627239818296946	['Terpene']	Annulohypoxylon truncatum
LS-65	NODE_32_length_256315_cov_31.8	BGC0002150: 0-3220	0.4476798264873184	['RiPP']	Streptomyces triculaminicus
LS-65	NODE_32_length_256315_cov_31.8	BGC0002151: 0-3226	0.4476798264873184	['RiPP']	Streptomyces griseocarneus
LS-65	NODE_32_length_256315_cov_31.8	BGC0000554: 0-6546	0.4329334544275063	['RiPP']	Streptomyces filamentosus NRRL 15998
LS-65	NODE_32_length_256315_cov_31.8	BGC0000501: 0-7208	0.43136666092021825	['RiPP']	Catenulispora acidiphila DSM 44928
LS-65	NODE_32_length_256315_cov_31.8	BGC0001210: 0-9235	0.4273981294606293	['RiPP']	Bacillus pseudomycoides DSM 12442
LS-65	NODE_32_length_256315_cov_31.8	BGC0002630: 0-4291	0.4261924757145468	['RiPP']	Lysobacter antibioticus
LS-65	NODE_32_length_256315_cov_31.8	BGC0002701: 0-9977	0.4257889783866138	['RiPP']	Paenibacillus thiaminolyticus
LS-65	NODE_32_length_256315_cov_31.8	BGC0000590: 89-5230	0.42211979182415743	['RiPP']	Escherichia coli
LS-65	NODE_32_length_256315_cov_31.8	BGC0000500: 0-8863	0.4154156066805986	['RiPP']	Carnobacterium maltaromaticum
LS-65	NODE_32_length_256315_cov_31.8	BGC0000587: 1762-13637	0.41413051166570236	['RiPP']	Escherichia coli
LS-65	NODE_32_length_256315_cov_31.8	BGC0000589: 0-8421	0.41413051166570236	['RiPP']	Escherichia coli Nissle 1917
LS-65	NODE_32_length_256315_cov_31.8	BGC0000586: 254-13092	0.41240228636695425	['RiPP']	Klebsiella pneumoniae RYC492
LS-65	NODE_32_length_256315_cov_31.8	BGC0002246: 0-49282	0.4785489993209146	['Terpene']	Hypholoma sublateritium FD-334 SS-4
LS-65	NODE_32_length_256315_cov_31.8	BGC0000548: 588-10610	0.42005069033571446	['RiPP']	Streptococcus salivarius
LS-65	NODE_32_length_256315_cov_31.8	BGC0001858: 715-19483	0.4192166202343247	['Polyketide']	Parastagonospora nodorum SN15
LS-65	NODE_32_length_256315_cov_31.8	BGC0002515: 0-30087	0.45385602955748333	['Polyketide']	Ascochyta rabiei
LS-65	NODE_32_length_256315_cov_31.8	BGC0000555: 0-11750	0.4204663312331509	['RiPP']	Staphylococcus aureus
LS-65	NODE_32_length_256315_cov_31.8	BGC0000146: 754-20637	0.45457428549253287	['Polyketide']	Alternaria solani
LS-65	NODE_32_length_256315_cov_31.8	BGC0000498: 1-14995	0.4257889783866138	['RiPP']	Streptococcus equinus
LS-65	NODE_32_length_256315_cov_31.8	BGC0000561: 0-16402	0.4257889783866138	['RiPP']	Streptococcus thermophilus
LS-65	NODE_32_length_256315_cov_31.8	BGC0000520: 1-9481	0.41196752847951973	['RiPP']	Lactococcus lactis
LS-65	NODE_32_length_256315_cov_31.8	BGC0001391: 0-10393	0.40844897594432417	['RiPP']	Bacillus thuringiensis serovar rongseni
LS-65	NODE_32_length_256315_cov_31.8	BGC0001699: 0-30427	0.47241758206610984	['NRP']	Aspergillus nidulans FGSC A4
LS-65	NODE_32_length_256315_cov_31.8	BGC0000410: 162-16011	0.43371263676379795	['NRP']	Pseudomonas fluorescens
LS-65	NODE_32_length_256315_cov_31.8	BGC0001606: 0-22544	0.45205298792470316	['Polyketide']	Fusarium fujikuroi IMI 58289
LS-65	NODE_32_length_256315_cov_31.8	BGC0000509: 4195-15261	0.4179584181749426	['RiPP']	Staphylococcus epidermidis
LS-65	NODE_32_length_256315_cov_31.8	BGC0002172: 696-54762	0.45564859885439096	['NRP']	Fusarium graminearum PH-1
LS-65	NODE_32_length_256315_cov_31.8	BGC0002303: 0-16067	0.44286195759743435	['RiPP']	Streptomyces pristinaespiralis
LS-65	NODE_32_length_256315_cov_31.8	BGC0002115: 0-14439	0.41240228636695425	['RiPP']	Streptomyces albidoflavus J1074
LS-65	NODE_32_length_256315_cov_31.8	BGC0002325: 814-4534	0.4413611929374029	['RiPP']	Mycetohabitans rhizoxinica HKI 454
